weight_config,w_err,w_tfp,w_rp_pen,algo_index,problem_statement,processing_status,processing_time,total_iterations,converged,v1_verdict,v2_verdict,overall_score,crs_final,err_final,rp_final,tfp_final,errors_fixed,errors_introduced,net_improvement,total_errors_v1,total_errors_final
werr0.60_wrp0.60,0.6,0.4,0.6,0,The algorithm maintains two sequences x_k and y_k. Update: y_k = x_k + beta_k(x_,COMPLETED,92.62,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,1,The algorithm maintains two sequences x_k and y_k. Update: y_k = x_k + beta_k(x_,COMPLETED,66.37,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,2,The algorithm maintains two sequences x_k and y_k. Update: y_k = x_k + beta_k(x_,COMPLETED,64.07,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,3,"The algorithm updates parameters via x_{k+1} = argmin_x { <grad(f)(x_k), x> + (1",COMPLETED,119.63,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,4,"The algorithm updates parameters via x_{k+1} = argmin_x { <grad(f)(x_k), x> + (1",COMPLETED,72.01,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,5,The algorithm uses a double-loop structure. Outer loop updates full gradient. In,COMPLETED,111.91,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,6,The algorithm uses a double-loop structure. Outer loop updates full gradient. In,COMPLETED,57.05,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,7,The algorithm uses a double-loop structure. Outer loop updates full gradient. In,COMPLETED,108.67,1,False,CONDITIONAL,CONDITIONAL,3,0.6,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,8,The algorithm maintains a table of past gradients phi_i. Update: x_{k+1} = x_k -,COMPLETED,111.59,1,True,PASS,PASS,5,0.75,0.0,0.0,1.0,0,1,-1,1,1
werr0.60_wrp0.60,0.6,0.4,0.6,9,The algorithm maintains a table of past gradients phi_i. Update: x_{k+1} = x_k -,COMPLETED,57.49,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,10,The algorithm maintains a recursive variance estimator v_t = (1-alpha)v_{t-1} + ,COMPLETED,100.95,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,11,The algorithm maintains a recursive variance estimator v_t = (1-alpha)v_{t-1} + ,COMPLETED,85.2,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,12,The algorithm maintains exponential moving averages m_t and v_t. Update includes,COMPLETED,320.72,2,True,CONDITIONAL,PASS,5,1.0,1.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,13,The algorithm maintains exponential moving averages m_t and v_t. Update includes,COMPLETED,115.77,1,False,FAIL,FAIL,2,0.52,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,14,The algorithm updates parameters using only the sign of the gradient: x_{k+1} = ,COMPLETED,62.94,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,15,The algorithm updates parameters using only the sign of the gradient: x_{k+1} = ,COMPLETED,69.43,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,16,The algorithm performs local SGD steps on K clients for E epochs before averagin,COMPLETED,112.56,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,17,The algorithm performs local SGD steps on K clients for E epochs before averagin,COMPLETED,72.93,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,18,The algorithm performs local SGD steps on K clients for E epochs. Clients minimi,COMPLETED,98.73,1,False,FAIL,FAIL,2,0.6,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,19,The algorithm performs local SGD steps on K clients for E epochs. Clients minimi,COMPLETED,85.39,1,False,FAIL,FAIL,2,0.4,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,20,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,45.95,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,21,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,57.86,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,22,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,155.11,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,23,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,54.02,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,24,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Uses mom,COMPLETED,77.56,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,25,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Uses mom,COMPLETED,65.96,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,26,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,83.96,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,27,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,49.22,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,28,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,82.79,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,29,The algorithm updates x_{k+1} = x_k + beta(x_k - x_{k-1}) - alpha * grad(f)(x_k),COMPLETED,63.97,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,30,The algorithm updates x_{k+1} = x_k + beta(x_k - x_{k-1}) - alpha * grad(f)(x_k),COMPLETED,54.66,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,31,The algorithm solves linear minimization oracle s_k = argmin_{s in C} <grad(f)(x,COMPLETED,50.65,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,32,The algorithm solves linear minimization oracle s_k = argmin_{s in C} <grad(f)(x,COMPLETED,137.15,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,33,The algorithm solves linear minimization oracle s_k = argmin_{s in C} <grad(f)(x,COMPLETED,94.27,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,34,"The algorithm clips gradients: g_t = grad(f)(x_t) / max(1, ||grad(f)(x_t)||/C). ",COMPLETED,98.26,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,35,"The algorithm clips gradients: g_t = grad(f)(x_t) / max(1, ||grad(f)(x_t)||/C). ",COMPLETED,74.47,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,36,The algorithm uses stochastic Hessian estimates H_t. Update: x_{k+1} = x_t - alp,COMPLETED,93.66,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,37,The algorithm uses stochastic Hessian estimates H_t. Update: x_{k+1} = x_t - alp,COMPLETED,79.8,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,38,The algorithm maintains dual variables y_k and primal x_k. Updates involve gradi,COMPLETED,79.15,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,39,The algorithm maintains dual variables y_k and primal x_k. Updates involve gradi,COMPLETED,79.11,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,40,"The algorithm minimizes max_x min_y L(x,y). Updates x via gradient ascent and y ",COMPLETED,59.4,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,41,"The algorithm minimizes max_x min_y L(x,y). Updates x via gradient ascent and y ",COMPLETED,112.89,1,True,PASS_MINOR,PASS_MINOR,4,0.8,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,42,"The algorithm minimizes max_x min_y L(x,y). Uses extra gradient step: x_{k+1/2} ",COMPLETED,65.68,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,43,"The algorithm minimizes max_x min_y L(x,y). Uses optimistic update: uses gradien",COMPLETED,90.04,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,44,The algorithm adds Gaussian noise to gradients at each step: g_t = grad(f)(x_t) ,COMPLETED,101.01,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,45,The algorithm adds Gaussian noise to gradients at each step: g_t = grad(f)(x_t) ,COMPLETED,66.43,1,True,PASS_MINOR,PASS_MINOR,4,0.88,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,46,The algorithm maintains a running average of gradients A_k = sum_{i=1}^k g_i. St,COMPLETED,120.99,1,True,PASS_MINOR,PASS_MINOR,4,0.54,0.0,0.0,1.0,0,1,-1,1,1
werr0.60_wrp0.60,0.6,0.4,0.6,47,The algorithm maintains a running average of gradients A_k = sum_{i=1}^k g_i. St,COMPLETED,191.43,2,True,FAIL,PASS,5,1.0,1.0,0.0,1.0,1,0,1,2,0
werr0.60_wrp0.60,0.6,0.4,0.6,48,The algorithm maintains a running average of squared gradients v_t = beta * v_{t,COMPLETED,73.48,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,49,The algorithm uses a trust region constraint ||x - x_k|| <= Delta. Solves subpro,COMPLETED,116.37,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,50,The algorithm uses a trust region constraint ||x - x_k|| <= Delta. Solves subpro,COMPLETED,61.23,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,51,The algorithm updates x_{k+1} = x_k - alpha * grad(f)(x_k) + noise_k. Noise vari,COMPLETED,109.19,1,True,PASS_MINOR,PASS_MINOR,4,0.8,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,52,The algorithm updates x_{k+1} = x_k - alpha * grad(f)(x_k) + noise_k. Noise vari,COMPLETED,74.28,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,53,The algorithm maintains a snapshot of weights every k steps. Uses interpolation ,COMPLETED,70.9,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.60,0.6,0.4,0.6,54,The algorithm uses a cyclic learning rate schedule. Step size varies between eta,COMPLETED,491.37,3,True,FAIL,PASS,5,1.0,1.0,0.0,1.0,0,0,0,4,0
