weight_config,w_err,w_tfp,w_rp_pen,algo_index,problem_statement,processing_status,processing_time,total_iterations,converged,v1_verdict,v2_verdict,overall_score,crs_final,err_final,rp_final,tfp_final,errors_fixed,errors_introduced,net_improvement,total_errors_v1,total_errors_final
werr0.80_wrp0.80,0.8,0.2,0.8,0,The algorithm maintains two sequences x_k and y_k. Update: y_k = x_k + beta_k(x_,COMPLETED,151.94,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,1,The algorithm maintains two sequences x_k and y_k. Update: y_k = x_k + beta_k(x_,COMPLETED,100.08,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,2,The algorithm maintains two sequences x_k and y_k. Update: y_k = x_k + beta_k(x_,COMPLETED,92.51,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,3,"The algorithm updates parameters via x_{k+1} = argmin_x { <grad(f)(x_k), x> + (1",COMPLETED,72.12,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,4,"The algorithm updates parameters via x_{k+1} = argmin_x { <grad(f)(x_k), x> + (1",COMPLETED,97.34,1,True,PASS_MINOR,PASS_MINOR,4,0.54,0.0,0.0,1.0,0,1,-1,3,3
werr0.80_wrp0.80,0.8,0.2,0.8,5,The algorithm uses a double-loop structure. Outer loop updates full gradient. In,COMPLETED,57.28,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,6,The algorithm uses a double-loop structure. Outer loop updates full gradient. In,COMPLETED,76.74,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,7,The algorithm uses a double-loop structure. Outer loop updates full gradient. In,COMPLETED,99.37,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,8,The algorithm maintains a table of past gradients phi_i. Update: x_{k+1} = x_k -,COMPLETED,64.34,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,9,The algorithm maintains a table of past gradients phi_i. Update: x_{k+1} = x_k -,COMPLETED,84.29,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,10,The algorithm maintains a recursive variance estimator v_t = (1-alpha)v_{t-1} + ,COMPLETED,172.21,2,True,FAIL,PASS,5,1.0,1.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,11,The algorithm maintains a recursive variance estimator v_t = (1-alpha)v_{t-1} + ,COMPLETED,136.67,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,12,The algorithm maintains exponential moving averages m_t and v_t. Update includes,COMPLETED,83.66,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,13,The algorithm maintains exponential moving averages m_t and v_t. Update includes,COMPLETED,136.4,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,14,The algorithm updates parameters using only the sign of the gradient: x_{k+1} = ,COMPLETED,68.92,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,15,The algorithm updates parameters using only the sign of the gradient: x_{k+1} = ,COMPLETED,168.87,2,True,CONDITIONAL,PASS,5,1.0,1.0,0.0,1.0,1,0,1,1,0
werr0.80_wrp0.80,0.8,0.2,0.8,16,The algorithm performs local SGD steps on K clients for E epochs before averagin,COMPLETED,119.21,1,False,CONDITIONAL,CONDITIONAL,3,0.4,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,17,The algorithm performs local SGD steps on K clients for E epochs before averagin,COMPLETED,69.15,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,18,The algorithm performs local SGD steps on K clients for E epochs. Clients minimi,COMPLETED,156.86,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,19,The algorithm performs local SGD steps on K clients for E epochs. Clients minimi,COMPLETED,166.41,1,True,PASS_MINOR,PASS_MINOR,4,0.88,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,20,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,62.31,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,21,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,83.82,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,22,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,61.08,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,23,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,56.95,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,24,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Uses mom,COMPLETED,86.06,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,25,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Uses mom,COMPLETED,108.49,1,True,PASS_MINOR,PASS_MINOR,4,0.6,0.0,0.0,1.0,0,1,-1,1,1
werr0.80_wrp0.80,0.8,0.2,0.8,26,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,120.22,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,27,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,114.73,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,28,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,83.84,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,29,The algorithm updates x_{k+1} = x_k + beta(x_k - x_{k-1}) - alpha * grad(f)(x_k),COMPLETED,84.67,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,30,The algorithm updates x_{k+1} = x_k + beta(x_k - x_{k-1}) - alpha * grad(f)(x_k),COMPLETED,100.48,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,31,The algorithm solves linear minimization oracle s_k = argmin_{s in C} <grad(f)(x,COMPLETED,68.2,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,32,The algorithm solves linear minimization oracle s_k = argmin_{s in C} <grad(f)(x,COMPLETED,75.82,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,33,The algorithm solves linear minimization oracle s_k = argmin_{s in C} <grad(f)(x,COMPLETED,86.76,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,34,"The algorithm clips gradients: g_t = grad(f)(x_t) / max(1, ||grad(f)(x_t)||/C). ",COMPLETED,79.28,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.80,0.8,0.2,0.8,35,"The algorithm clips gradients: g_t = grad(f)(x_t) / max(1, ||grad(f)(x_t)||/C). ",COMPLETED,74.58,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
