weight_config,w_err,w_tfp,w_rp_pen,algo_index,problem_statement,processing_status,processing_time,total_iterations,converged,v1_verdict,v2_verdict,overall_score,crs_final,err_final,rp_final,tfp_final,errors_fixed,errors_introduced,net_improvement,total_errors_v1,total_errors_final
werr0.60_wrp0.40,0.6,0.4,0.4,0,The algorithm maintains two sequences x_k and y_k. Update: y_k = x_k + beta_k(x_,COMPLETED,87.12,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,1,The algorithm maintains two sequences x_k and y_k. Update: y_k = x_k + beta_k(x_,COMPLETED,66.04,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,2,The algorithm maintains two sequences x_k and y_k. Update: y_k = x_k + beta_k(x_,COMPLETED,187.09,2,True,CONDITIONAL,PASS,5,1.0,1.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,3,"The algorithm updates parameters via x_{k+1} = argmin_x { <grad(f)(x_k), x> + (1",COMPLETED,56.12,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,4,"The algorithm updates parameters via x_{k+1} = argmin_x { <grad(f)(x_k), x> + (1",COMPLETED,128.63,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,5,The algorithm uses a double-loop structure. Outer loop updates full gradient. In,COMPLETED,155.71,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,6,The algorithm uses a double-loop structure. Outer loop updates full gradient. In,COMPLETED,115.26,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,7,The algorithm uses a double-loop structure. Outer loop updates full gradient. In,COMPLETED,87.26,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,8,The algorithm maintains a table of past gradients phi_i. Update: x_{k+1} = x_k -,COMPLETED,104.17,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,9,The algorithm maintains a table of past gradients phi_i. Update: x_{k+1} = x_k -,COMPLETED,74.39,1,False,CONDITIONAL,CONDITIONAL,3,0.6,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,10,The algorithm maintains a recursive variance estimator v_t = (1-alpha)v_{t-1} + ,COMPLETED,70.51,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,11,The algorithm maintains a recursive variance estimator v_t = (1-alpha)v_{t-1} + ,COMPLETED,85.15,1,True,PASS_MINOR,PASS_MINOR,4,0.8,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,12,The algorithm maintains exponential moving averages m_t and v_t. Update includes,COMPLETED,61.16,1,True,PASS_MINOR,PASS_MINOR,4,0.8,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,13,The algorithm maintains exponential moving averages m_t and v_t. Update includes,COMPLETED,82.86,1,True,PASS_MINOR,PASS_MINOR,4,0.6,0.0,0.0,1.0,0,1,-1,1,1
werr0.60_wrp0.40,0.6,0.4,0.4,14,The algorithm updates parameters using only the sign of the gradient: x_{k+1} = ,COMPLETED,238.56,2,True,FAIL,PASS_MINOR,4,1.0,1.0,0.0,1.0,1,0,1,1,0
werr0.60_wrp0.40,0.6,0.4,0.4,15,The algorithm updates parameters using only the sign of the gradient: x_{k+1} = ,COMPLETED,181.89,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,16,The algorithm performs local SGD steps on K clients for E epochs before averagin,COMPLETED,69.7,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,17,The algorithm performs local SGD steps on K clients for E epochs before averagin,COMPLETED,81.33,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,18,The algorithm performs local SGD steps on K clients for E epochs. Clients minimi,COMPLETED,112.39,1,False,CONDITIONAL,CONDITIONAL,3,0.48,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,19,The algorithm performs local SGD steps on K clients for E epochs. Clients minimi,COMPLETED,118.33,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,20,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,64.84,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,21,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,71.54,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,22,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,96.44,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,23,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,72.29,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,24,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Uses mom,COMPLETED,236.04,2,False,FAIL,FAIL,2,1.0,1.0,0.0,1.0,1,0,1,1,0
werr0.60_wrp0.40,0.6,0.4,0.4,25,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Uses mom,COMPLETED,75.93,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,26,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,77.17,1,True,PASS_MINOR,PASS_MINOR,4,0.6,0.0,0.0,1.0,0,1,-1,1,1
werr0.60_wrp0.40,0.6,0.4,0.4,27,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,61.16,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,28,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,131.11,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,29,The algorithm updates x_{k+1} = x_k + beta(x_k - x_{k-1}) - alpha * grad(f)(x_k),COMPLETED,112.21,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.40,0.6,0.4,0.4,30,The algorithm updates x_{k+1} = x_k + beta(x_k - x_{k-1}) - alpha * grad(f)(x_k),COMPLETED,76.42,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
